ms_Vx	ms_Vy	hdr_Vx	hdr_Vy	ms_res	hdr_res	d_Vx	d_Vy	d_res	d_relative_Vx	d_relative_Vy	d_relative_res
3.53963	-0.0051051	3.5406	-0.003917	3.53963	3.5406	-0.0009692	-0.0011881	-0.000967685	-0.0273739	30.3319	-0.0273311
3.53428	-0.0477173	3.53477	-0.005735	3.5346	3.53478	-0.0004913	-0.0419823	-0.000173845	-0.0138991	732.037	-0.00491813
3.50237	0.015937	3.52803	-0.008387	3.50241	3.52804	-0.0256592	0.024324	-0.0256329	-0.727296	-290.02	-0.726549
3.25758	-0.0217392	3.52004	-0.011522	3.25766	3.52006	-0.262456	-0.0102172	-0.262402	-7.45604	88.6756	-7.45448
3.24251	-0.0084204	3.5108	-0.013216	3.24252	3.51082	-0.268288	0.0047956	-0.268302	-7.6418	-36.2863	-7.64214
3.25775	-0.0243661	3.50077	-0.01263	3.25784	3.5008	-0.243024	-0.0117361	-0.242956	-6.94201	92.9224	-6.94001
3.25627	-0.0123179	3.48984	-0.013008	3.25629	3.48987	-0.233575	0.0006901	-0.233576	-6.69299	-5.3052	-6.69297
3.23579	-0.0379565	3.47808	-0.013217	3.23602	3.47811	-0.24229	-0.0247395	-0.242093	-6.9662	187.179	-6.96047
3.34406	0.1046	3.46591	-0.009645	3.3457	3.46592	-0.121846	0.114245	-0.120224	-3.51556	-1184.5	-3.46874
3.29395	-0.0800018	3.45316	-0.004736	3.29492	3.45316	-0.159209	-0.0752658	-0.158241	-4.61053	1589.23	-4.58249
3.23887	-0.0344095	3.43843	-0.004092	3.23906	3.43843	-0.199552	-0.0303175	-0.199372	-5.8036	740.897	-5.79835
3.20329	-0.0442055	3.42353	-0.005964	3.2036	3.42354	-0.220238	-0.0382415	-0.219938	-6.43307	641.206	-6.4243
3.15408	-0.0354307	3.40796	-0.008136	3.15428	3.40797	-0.253881	-0.0272947	-0.253691	-7.44964	335.481	-7.44406
3.0984	-0.0054614	3.39222	-0.009482	3.09841	3.39223	-0.293815	0.0040206	-0.293823	-8.66144	-42.4024	-8.66165
3.25756	-0.0399482	3.37682	-0.006971	3.2578	3.37683	-0.119263	-0.0329772	-0.119025	-3.53182	473.063	-3.52477
3.16216	-0.0059741	3.36054	-0.003236	3.16216	3.36055	-0.198389	-0.0027381	-0.198384	-5.90346	84.6137	-5.90334
3.09025	-0.0145897	3.34362	-0.001746	3.09028	3.34362	-0.253373	-0.0128437	-0.253339	-7.5778	735.607	-7.57678
3.21204	-0.0413801	3.32764	-0.002404	3.2123	3.32764	-0.115601	-0.0389761	-0.115335	-3.47396	1621.3	-3.46598
3.10252	-0.0025667	3.31319	-0.001601	3.10252	3.31319	-0.210669	-0.0009657	-0.210668	-6.35848	60.3186	-6.35846
3.12085	-0.0004849	3.29949	-0.000848	3.12085	3.29949	-0.178642	0.0003631	-0.178642	-5.41422	-42.8184	-5.41422
3.11576	0.0656347	3.28534	-0.000386	3.11645	3.28534	-0.16958	0.0660207	-0.168888	-5.1617	-17103.8	-5.14066
3.16468	0.0118004	3.27217	0.002221	3.1647	3.27217	-0.10749	0.0095794	-0.107469	-3.28499	431.31	-3.28434
3.08494	-0.0717032	3.26125	0.004321	3.08577	3.26125	-0.176311	-0.0760242	-0.17548	-5.40623	-1759.41	-5.38076
3.0845	-0.0121506	3.25287	0.002515	3.08453	3.25287	-0.168366	-0.0146656	-0.168343	-5.17593	-583.125	-5.17522
3.10072	0.0050938	3.24519	0.000551	3.10073	3.24519	-0.144467	0.0045428	-0.144463	-4.45172	824.465	-4.45159
3.11215	0.0240646	3.2378	0.00258	3.11224	3.2378	-0.125649	0.0214846	-0.125557	-3.88069	832.736	-3.87785
3.10627	0.0102333	3.23104	0.005224	3.10628	3.23105	-0.124776	0.0050093	-0.124763	-3.86179	95.8901	-3.86139
3.21819	-0.0263727	3.22606	0.005625	3.2183	3.22607	-0.0078681	-0.0319977	-0.00776495	-0.243892	-568.848	-0.240694
3.05778	-0.0098891	3.22411	0.004947	3.0578	3.22411	-0.166324	-0.0148361	-0.166312	-5.15877	-299.901	-5.15839
3.07736	0.0129603	3.22446	0.004417	3.07738	3.22447	-0.147108	0.0085433	-0.147084	-4.56224	193.419	-4.56149
3.09833	-0.0134549	3.22678	0.004332	3.09836	3.22678	-0.128451	-0.0177869	-0.128425	-3.98079	-410.593	-3.97997
3.11124	-0.005885	3.23046	0.003545	3.11124	3.23046	-0.119225	-0.00943	-0.119222	-3.69066	-266.008	-3.69055
3.1441	0.0561235	3.23602	0.00381	3.1446	3.23602	-0.091919	0.0523135	-0.0914204	-2.8405	1373.06	-2.82509
3.10475	-0.043018	3.24464	0.005633	3.10504	3.24464	-0.139891	-0.048651	-0.139598	-4.31146	-863.678	-4.30242
3.08638	-0.0287926	3.25649	0.005394	3.08651	3.25649	-0.170109	-0.0341866	-0.169979	-5.2237	-633.789	-5.2197
3.07809	0.0299676	3.26953	0.004093	3.07823	3.26953	-0.191438	0.0258746	-0.191295	-5.85523	632.167	-5.85084
3.10168	-0.027201	3.28277	0.002951	3.1018	3.28277	-0.181089	-0.030152	-0.180971	-5.51635	-1021.76	-5.51276
3.10523	-0.0244304	3.29632	0.000558	3.10532	3.29632	-0.191096	-0.0249884	-0.191	-5.79726	-4478.21	-5.79434
3.2784	-0.0429521	3.31136	-0.003078	3.27868	3.31136	-0.0329622	-0.0398741	-0.0326823	-0.995428	1295.45	-0.986974
3.13848	-0.0092846	3.32831	-0.005904	3.13849	3.32832	-0.189833	-0.0033806	-0.189825	-5.70359	57.2595	-5.70333
3.25953	-0.075744	3.34766	-0.007018	3.26041	3.34767	-0.0881338	-0.068726	-0.0872612	-2.6327	979.282	-2.60663
3.24467	-0.0365507	3.36818	-0.00635	3.24488	3.36818	-0.123502	-0.0302007	-0.123302	-3.66673	475.602	-3.66079
3.2758	-0.144087	3.38974	-0.0055	3.27897	3.38975	-0.113947	-0.138587	-0.110784	-3.36152	2519.75	-3.2682
3.26747	-0.0345177	3.41181	-0.005213	3.26765	3.41181	-0.144335	-0.0293047	-0.144156	-4.23044	562.147	-4.22521
3.29069	-0.014592	3.43332	-0.004853	3.29072	3.43332	-0.142632	-0.009739	-0.142603	-4.15436	200.68	-4.15351
3.26509	-0.0195022	3.45316	-0.003975	3.26515	3.45317	-0.188073	-0.0155272	-0.188017	-5.44641	390.621	-5.44478
3.2951	0.0066639	3.47212	-0.003058	3.29511	3.47212	-0.177014	0.0097219	-0.177009	-5.09816	-317.917	-5.098
3.33315	-0.0839699	3.49105	-0.002295	3.33421	3.49105	-0.1579	-0.0816749	-0.156844	-4.523	3558.82	-4.49273
3.56711	0.145479	3.51076	-0.001615	3.57007	3.51076	0.0563454	0.147094	0.0593104	1.60493	-9107.99	1.68939
3.40656	-0.0232532	3.53169	-0.000484	3.40664	3.53169	-0.12513	-0.0227692	-0.125051	-3.54308	4704.38	-3.54083
3.40368	-0.0047717	3.55092	-0.001701	3.40368	3.55092	-0.147245	-0.0030707	-0.147242	-4.14668	180.523	-4.1466
3.56342	-0.0103488	3.56682	-0.003025	3.56344	3.56682	-0.0033919	-0.0073238	-0.00337816	-0.095096	242.109	-0.0947106
3.62461	0.0310421	3.5822	-0.001202	3.62474	3.5822	0.0424102	0.0322441	0.0425429	1.18392	-2682.54	1.18762
3.48361	0.0170045	3.59895	0.002122	3.48365	3.59895	-0.115344	0.0148825	-0.115304	-3.20495	701.343	-3.20381
3.51663	-0.0736045	3.61484	0.003842	3.5174	3.61485	-0.0982113	-0.0774465	-0.0974431	-2.71689	-2015.79	-2.69564
3.56214	0.0278495	3.62806	0.00422	3.56225	3.62806	-0.0659117	0.0236295	-0.0658053	-1.81672	559.941	-1.81379
3.54912	-0.0039171	3.63945	0.006329	3.54912	3.63946	-0.0903308	-0.0102461	-0.0903341	-2.48199	-161.891	-2.48208
3.48783	0.0013811	3.64964	0.008583	3.48783	3.64966	-0.161815	-0.0072019	-0.161825	-4.43372	-83.9089	-4.43398
3.525	0.0399739	3.65677	0.009514	3.52522	3.65678	-0.131773	0.0304599	-0.131559	-3.60353	320.159	-3.59766
3.54626	0.0183572	3.66306	0.009871	3.54631	3.66307	-0.116797	0.0084862	-0.116763	-3.18852	85.971	-3.18758
3.48214	0.0066249	3.6704	0.011	3.48215	3.67041	-0.188256	-0.0043751	-0.188266	-5.12904	-39.7736	-5.1293
3.6743	0.0314921	3.67739	0.013474	3.67444	3.67741	-0.0030878	0.0180181	-0.00297753	-0.0839672	133.725	-0.080968
3.74342	-0.0399965	3.68345	0.013385	3.74363	3.68347	0.0599699	-0.0533815	0.0601592	1.62809	-398.816	1.63322
3.4487	-0.0005264	3.68746	0.011602	3.4487	3.68748	-0.238756	-0.0121284	-0.238774	-6.4748	-104.537	-6.47526
3.49567	0.0378502	3.68944	0.011615	3.49588	3.68946	-0.193771	0.0262352	-0.193584	-5.25203	225.873	-5.24694
3.50735	0.0208349	3.68957	0.013059	3.50741	3.6896	-0.182223	0.0077759	-0.182185	-4.93888	59.5444	-4.93779
3.70143	0.0227136	3.6899	0.014258	3.7015	3.68993	0.0115275	0.0084556	0.0115696	0.312407	59.3043	0.313547
3.69955	0.0313463	3.68878	0.015857	3.69968	3.68882	0.0107629	0.0154893	0.0108616	0.291774	97.6812	0.294447
3.75926	0.070116	3.68599	0.018913	3.75992	3.68604	0.0732773	0.051203	0.0738826	1.988	270.729	2.00439
3.63356	0.0594508	3.68443	0.021616	3.63404	3.6845	-0.050876	0.0378348	-0.0504531	-1.38084	175.031	-1.36933
3.66285	0.041283	3.68444	0.022096	3.66308	3.68451	-0.0215953	0.019187	-0.0214289	-0.586121	86.8347	-0.581595
3.71406	0.0147933	3.68507	0.020426	3.71408	3.68513	0.0289865	-0.0056327	0.0289594	0.786593	-27.5761	0.785844
3.6555	0.0565844	3.68499	0.019166	3.65594	3.68504	-0.0294964	0.0374184	-0.0291083	-0.800446	195.233	-0.789904
3.2298	0.0042549	3.68467	0.020962	3.2298	3.68473	-0.454872	-0.0167071	-0.454929	-12.345	-79.7018	-12.3463
3.51406	0.0288587	3.68469	0.024719	3.51418	3.68477	-0.170627	0.0041397	-0.170591	-4.63069	16.747	-4.62962
3.77843	-0.0083386	3.68459	0.026658	3.77844	3.68468	0.0938434	-0.0349966	0.0937562	2.54692	-131.28	2.54448
3.71636	0.0674214	3.68332	0.029803	3.71697	3.68344	0.0330419	0.0376184	0.0335329	0.897069	126.224	0.910368
3.56734	0.0497893	3.68256	0.035477	3.56768	3.68273	-0.115223	0.0143123	-0.115046	-3.12888	40.3425	-3.12394
3.57127	0.0322022	3.68171	0.039252	3.57142	3.68192	-0.110435	-0.0070498	-0.110499	-2.99957	-17.9604	-3.00114
3.80204	0.0465819	3.67743	0.039466	3.80233	3.67764	0.124617	0.0071159	0.12469	3.3887	18.0305	3.3905
3.81791	0.0840289	3.66978	0.039022	3.81883	3.66998	0.148134	0.0450069	0.148852	4.03661	115.337	4.05592
3.56855	0.0644472	3.66212	0.041455	3.56913	3.66235	-0.0935627	0.0229922	-0.0932154	-2.55488	55.463	-2.54524
3.41545	0.0163309	3.65476	0.046882	3.41549	3.65506	-0.239311	-0.0305511	-0.239572	-6.54791	-65.1659	-6.55453
3.66687	0.0129567	3.64534	0.049502	3.6669	3.64568	0.0215349	-0.0365453	0.0212217	0.590751	-73.8259	0.582106
3.7428	0.0018291	3.63275	0.049521	3.7428	3.63309	0.110049	-0.0476919	0.109712	3.02936	-96.3064	3.0198
3.50622	0.0530179	3.61901	0.050308	3.50662	3.61936	-0.112786	0.0027099	-0.112735	-3.11649	5.38662	-3.11478
3.77108	0.0847042	3.60585	0.055053	3.77203	3.60627	0.165233	0.0296512	0.165764	4.58236	53.8594	4.59655
3.61875	-0.0313123	3.59367	0.058592	3.61888	3.59415	0.0250785	-0.0899043	0.0247364	0.697852	-153.441	0.68824
3.57443	0.0128941	3.57858	0.054084	3.57445	3.57899	-0.00415	-0.0411899	-0.00453541	-0.115968	-76.1591	-0.126723
3.4371	0.0415741	3.55806	0.047443	3.43735	3.55838	-0.120968	-0.0058689	-0.121033	-3.39984	-12.3704	-3.40136
3.54256	0.11667	3.53489	0.048739	3.54448	3.53523	0.0076701	0.0679312	0.00925479	0.216982	139.378	0.261787
3.38377	0.0277305	3.51549	0.05413	3.38388	3.51591	-0.131728	-0.0263995	-0.132031	-3.74706	-48.7706	-3.75524
3.38652	0.0484287	3.49857	0.056678	3.38687	3.49903	-0.112043	-0.0082493	-0.112156	-3.20255	-14.5547	-3.20535
